year,department_code,department_name,geo_code,lat,lon,ps_tavg_c,ps_tmin_c,ps_tmax_c,ps_prcp_mm,ps_et0_mm,ps_ndvi_modis_med,ps_ndvi_s2_med,ps_ndvi_copernicus_med,ps_ndvi_fused,ndvi_source,s2_scene_count_ps,ps_s2_cloud_med,modis_coverage,s2_coverage,fused_coverage,clay_g_kg,sand_g_kg,silt_g_kg,phh2o,soc_dg_kg,yield_t_ha,yield_source,n_missing_features,has_yield,spring_prcp_mm,spring_tavg_c,gdd_sum,summer_prcp_mm,summer_tavg_c,gdd_mar_jul,drought_spring_flag
2024,77,Seine-et-Marne,FR_77,48.667,2.884,10.9302688172043,8.197618279569893,13.986575268817203,717.0,0.0,0.5173,0.0631321939309382,,0.0631321939309382,s2,15.0,20.080072,1,1,1,235.0,257.0,509.0,69.0,469.0,5.976,agreste_saa,1,1,453.7,12.17156989247312,64.87765591397849,249.5,19.01663440860215,74.54797849462366,0
2010,78,Yvelines,FR_78,48.872,1.84,8.28485641369192,5.087180787853504,11.573126406429754,245.9,0.0,0.37765,,0.37765,0.37765,modis,,,1,0,1,303.0,272.0,425.0,67.0,600.0,7.6,agreste_saa,3,1,103.5,10.807612578134965,64.31073659480376,170.10000000000002,19.51189814814815,71.44663403070119,1
2011,78,Yvelines,FR_78,48.872,1.84,11.609881810229654,8.157251478177479,15.477858738322915,195.5,0.0,0.7130000000000001,,0.7130000000000001,0.7130000000000001,modis,,,1,0,1,303.0,272.0,425.0,67.0,600.0,6.9,agreste_saa,3,1,24.200000000000003,13.128827459795277,65.08838127656665,185.3,17.339540052617252,74.06556248462034,1
2012,78,Yvelines,FR_78,48.872,1.84,10.09207702767908,6.995146701124962,13.48662502955981,253.6,0.0,0.3457,,0.3457,0.3457,modis,,,1,0,1,303.0,272.0,425.0,67.0,600.0,8.1,agreste_saa,3,1,185.5,11.254909331124962,58.24272887019856,153.10000000000002,17.26996818034732,68.30466435406953,0
2013,78,Yvelines,FR_78,48.872,1.84,10.584906484319236,7.394102141773316,13.934795511946952,261.4,0.0,0.43005,,0.43005,0.43005,modis,,,1,0,1,303.0,272.0,425.0,67.0,600.0,8.3,agreste_saa,3,1,150.60000000000002,8.803319920789326,59.5773117823706,135.3,19.01756862745098,64.44509701726993,0
2014,78,Yvelines,FR_78,48.872,1.84,11.31957784120275,8.161408180310017,14.873544287921373,174.5,0.0,0.4749,,0.4749,0.4749,modis,,,1,0,1,303.0,272.0,425.0,67.0,600.0,8.3,agreste_saa,3,1,146.0,11.509972460364615,62.25456131222633,195.0,18.45030897855325,71.43053533820036,0
2015,78,Yvelines,FR_78,48.872,1.84,11.20492107823001,8.111407948280846,14.615472427885368,192.4,0.0,0.56915,,,0.56915,modis,,,1,0,1,303.0,272.0,425.0,67.0,600.0,8.7,agreste_saa,4,1,128.7,11.12244712142067,64.47439884108466,23.3,19.411636846519432,72.19061505730087,0
2016,78,Yvelines,FR_78,48.872,1.84,10.124217147073884,6.686707542817812,13.889373021742736,142.2,0.0,0.3566,,,0.3566,modis,,,1,0,1,303.0,272.0,425.0,67.0,600.0,5.0,agreste_saa,4,1,282.9,9.970941854075903,60.06504767314765,100.4,18.330387371249444,66.5736003047266,0
2017,78,Yvelines,FR_78,48.872,1.84,10.20993238197128,7.068974563385451,13.740878257789133,288.9,0.0,0.5946,,,0.5946,modis,,,1,0,1,303.0,272.0,425.0,67.0,600.0,8.0,agreste_saa,4,1,136.3,11.981134693047444,65.55072612884511,83.2,19.89944024563061,75.74228457040356,0
2018,78,Yvelines,FR_78,48.872,1.84,11.05842833646886,7.50411158969212,14.839068426548234,163.8,0.0,0.23745,0.212018871240091,,0.212018871240091,s2,67.0,7.43203075,1,1,1,303.0,272.0,425.0,67.0,600.0,7.6,agreste_saa,1,1,174.1,11.969463944803158,71.35032174017509,160.50000000000003,21.0377391464312,77.98387012727187,0
2019,78,Yvelines,FR_78,48.872,1.84,10.892296882462665,7.939279373176134,14.180973285648136,270.5,0.0,0.5526,0.653713668609306,,0.653713668609306,s2,50.0,21.4925545,1,1,1,303.0,272.0,425.0,67.0,600.0,8.7,agreste_saa,1,1,156.60000000000002,11.143584426930325,65.0213861754901,61.400000000000006,20.398627705627707,74.22800869204639,0
2020,78,Yvelines,FR_78,48.872,1.84,11.304405287965828,7.714871153746467,14.91856256613071,265.2,0.0,0.3377,0.287153096114598,,0.287153096114598,s2,63.0,14.90254025,1,1,1,303.0,272.0,425.0,67.0,600.0,7.2,agreste_saa,1,1,121.6,12.41875021956372,66.8447311827957,74.7,18.865763440860214,74.9877775404116,0
2021,78,Yvelines,FR_78,48.872,1.84,10.50443100358423,6.6934139784946245,14.516267921146952,1000.1,0.0,0.5831,0.6943940878067139,,0.6943940878067139,s2,39.0,6.17003525,1,1,1,303.0,272.0,425.0,67.0,600.0,8.0,agreste_saa,1,1,494.9,9.505806451612903,58.3160752688172,791.5,18.754166666666663,66.02575268817205,0
2022,78,Yvelines,FR_78,48.872,1.84,11.26336917562724,8.023243727598567,14.876232078853048,929.5,0.0,0.4348,0.1100781841401797,,0.1100781841401797,s2,54.0,19.5897285,1,1,1,303.0,272.0,425.0,67.0,600.0,8.3,agreste_saa,1,1,496.5,12.063761341987147,67.60191126610482,343.29999999999995,20.30181899641577,76.79492201879299,0
2023,78,Yvelines,FR_78,48.872,1.84,12.589874551971327,9.1622311827957,16.44466845878136,1158.8,0.0,0.7059500000000001,0.4122706202305443,,0.4122706202305443,s2,64.0,6.467234,1,1,1,303.0,272.0,425.0,67.0,600.0,7.7,agreste_saa,1,1,672.3,11.066069295101553,65.1536917562724,558.6,20.366720430107527,73.93164874551971,0
2024,78,Yvelines,FR_78,48.872,1.84,10.618665645510404,7.790283826836246,13.672936346807315,1353.7,0.0,0.30175,0.1293685826849901,,0.1293685826849901,s2,27.0,22.23211825,1,1,1,303.0,272.0,425.0,67.0,600.0,6.2,agreste_saa,1,1,1104.9,11.640746714456393,62.39862007168459,428.2000000000001,18.323405017921147,71.56905017921147,0
2010,79,Deux-Sèvres,FR_79,46.4695,-0.2825,9.860798001922245,6.073452984642133,13.845812916841917,225.2,0.0,,,,,none,,,0,0,0,231.0,287.0,482.0,64.0,510.0,6.2,agreste_saa,6,1,134.0,11.135199393767168,64.90700690173725,109.0,19.565921751522215,72.53744168434594,0
2011,79,Deux-Sèvres,FR_79,46.4695,-0.2825,13.368084082488531,9.614166975209193,17.447431344267102,194.3,0.0,,,,,none,,,0,0,0,231.0,287.0,482.0,64.0,510.0,5.3,agreste_saa,6,1,25.6,13.55711474068962,67.72761892562616,101.2,18.24987648221344,77.17109718649573,1
2012,79,Deux-Sèvres,FR_79,46.4695,-0.2825,11.712297184740963,8.08045794623542,15.787926211246628,356.9,0.0,,,,,none,,,0,0,0,231.0,287.0,482.0,64.0,510.0,7.298999999999999,agreste_saa,6,1,203.1,11.683616558278793,61.21512271480343,93.8,18.18482469202653,71.42049905888945,0
2013,79,Deux-Sèvres,FR_79,46.4695,-0.2825,11.714403734462357,7.996202060383517,15.721697475650965,217.8,0.0,,,,,none,,,0,0,0,231.0,287.0,482.0,64.0,510.0,6.699,agreste_saa,6,1,222.7,9.884536667874835,61.01367592085335,73.6,19.30699925074925,68.26760850512301,0
2014,79,Deux-Sèvres,FR_79,46.4695,-0.2825,12.761079907411428,8.663302200226543,17.1758045900029,93.4,0.0,,,,,none,,,0,0,0,231.0,287.0,482.0,64.0,510.0,6.998,agreste_saa,6,1,179.10000000000002,11.646874636518016,63.542401844116185,76.6,19.053062880324543,73.04674967020314,0
2015,79,Deux-Sèvres,FR_79,46.4695,-0.2825,12.140882461994808,7.972606321810304,16.34892039195658,209.6,0.0,,,,,none,,,0,0,0,231.0,287.0,482.0,64.0,510.0,6.999,agreste_saa,6,1,79.3,11.946032909742586,66.62869012707722,103.2,19.679166666666667,75.19643206256109,1
2016,79,Deux-Sèvres,FR_79,46.4695,-0.2825,11.516406810035845,7.30984697937367,16.213099032216405,76.69999999999999,0.0,,,,,none,,,0,0,0,231.0,287.0,482.0,64.0,510.0,5.6,agreste_saa,6,1,139.89999999999998,10.709868578255676,61.973835125448026,79.10000000000001,18.85652329749104,69.8426523297491,0
2017,79,Deux-Sèvres,FR_79,46.4695,-0.2825,11.290200829636314,7.140386185314668,15.641515196766855,148.6,0.0,,,,,none,,,0,0,0,231.0,287.0,482.0,64.0,510.0,6.5,agreste_saa,6,1,115.1,12.564336917562724,67.77096045127129,74.69999999999999,20.32929742993672,78.35160561256161,0
2018,79,Deux-Sèvres,FR_79,46.4695,-0.2825,12.469159540923725,8.436888572009945,16.925570877553312,113.7,0.0,,0.6932841050570924,,0.6932841050570924,s2,21.0,15.726628,0,1,1,231.0,287.0,482.0,64.0,510.0,6.5,agreste_saa,2,1,156.6,12.245105440248608,70.55800921924518,75.2,21.03177655677656,78.79886943429894,0
2019,79,Deux-Sèvres,FR_79,46.4695,-0.2825,12.499452990696732,9.095792428479449,16.217928340840743,360.2,0.0,,0.7753680111286254,,0.7753680111286254,s2,17.0,12.24015725,0,1,1,231.0,287.0,482.0,64.0,510.0,7.5,agreste_saa,2,1,114.7,11.712432081450316,66.89170250896058,67.69999999999999,20.88481182795699,76.90691990026492,0
2020,79,Deux-Sèvres,FR_79,46.4695,-0.2825,12.273826164874553,7.956251786080067,16.512311758967765,164.4,0.0,,0.7523528773103769,,0.7523528773103769,s2,12.0,8.34256,0,1,1,231.0,287.0,482.0,64.0,510.0,5.3,agreste_saa,2,1,121.4,13.340711744727692,68.12094514570671,61.7,18.80839371980677,77.6389226737966,0
2021,79,Deux-Sèvres,FR_79,46.4695,-0.2825,11.525358422939068,7.531845878136201,16.051460573476703,125.7,0.0,,0.7163778392581756,,0.7163778392581756,s2,14.0,16.488325,0,1,1,231.0,287.0,482.0,64.0,510.0,6.3,agreste_saa,2,1,134.8,11.076356033452807,63.32949820788531,171.1,19.450752688172045,72.13057347670251,0
2022,79,Deux-Sèvres,FR_79,46.4695,-0.2825,12.98921146953405,9.29060035842294,17.119283154121867,318.8,0.0,,0.3432162181949791,,0.3432162181949791,s2,20.0,11.560838,0,1,1,231.0,287.0,482.0,64.0,510.0,5.3,agreste_saa,2,1,68.9,13.269964157706092,72.35387096774194,147.7,21.45747311827957,82.72483870967741,1
2023,79,Deux-Sèvres,FR_79,46.4695,-0.2825,14.00413082437276,10.223109318996416,18.217105734767024,428.4,0.0,,0.3994011988949942,,0.3994011988949942,s2,17.0,22.4410465,0,1,1,231.0,287.0,482.0,64.0,510.0,6.6,agreste_saa,2,1,235.0,12.402915173237751,68.87089605734766,210.6,20.70258064516129,78.61390681003584,0
2024,79,Deux-Sèvres,FR_79,46.4695,-0.2825,11.929310035842294,8.705672043010752,15.564336917562724,366.0,0.0,,0.4273890960671715,,0.4273890960671715,s2,11.0,7.137805,0,1,1,231.0,287.0,482.0,64.0,510.0,5.5,agreste_saa,2,1,417.4,12.27652329749104,65.3699641577061,102.4,19.297078853046592,75.4237275985663,0
2010,80,Somme,FR_80,49.941,2.319,7.487089016663039,4.314008522659953,10.732717022871787,265.0,0.0,0.4562,,0.4562,0.4562,modis,,,1,0,1,241.0,133.0,627.0,70.0,349.0,8.594,agreste_saa,3,1,99.9,9.231608765005712,57.55830570858016,78.2,18.16323321327502,64.02129272156718,1
2011,80,Somme,FR_80,49.941,2.319,10.727644766596509,7.450722199025611,14.448242657166174,319.0,0.0,0.5124500000000001,,0.5124500000000001,0.5124500000000001,modis,,,1,0,1,241.0,133.0,627.0,70.0,349.0,8.398,agreste_saa,3,1,43.4,11.5264712567691,59.256530097721466,122.1,16.13275705873471,66.84492788777672,1
2012,80,Somme,FR_80,49.941,2.319,9.417904986532864,6.113642279287807,12.95217189884456,387.0,0.0,0.46495,,0.46495,0.46495,modis,,,1,0,1,241.0,133.0,627.0,70.0,349.0,8.508,agreste_saa,3,1,165.8,9.83655307219215,52.98136315290218,223.1,16.005417185554172,61.5204935876848,0
2013,80,Somme,FR_80,49.941,2.319,9.816036060253802,6.576915073510964,13.18318022500323,346.8,0.0,0.5318,,0.5318,0.5318,modis,,,1,0,1,241.0,133.0,627.0,70.0,349.0,9.296,agreste_saa,3,1,125.0,7.660013661202186,54.0624670297826,106.6,17.340796356421357,57.66163369644927,0
2014,80,Somme,FR_80,49.941,2.319,10.548953970377497,7.2876069947391855,14.023536097672997,249.8,0.0,0.4918,,0.4918,0.4918,modis,,,1,0,1,241.0,133.0,627.0,70.0,349.0,9.076,agreste_saa,3,1,175.1,10.607336530078465,57.66295045045045,147.5,17.002083333333335,65.82617625690207,0
2015,80,Somme,FR_80,49.941,2.319,10.576246631697874,7.310450399041856,14.07101269622416,271.6,0.0,0.407,,,0.407,modis,,,1,0,1,241.0,133.0,627.0,70.0,349.0,9.898,agreste_saa,4,1,96.6,9.677037546331665,56.89996851806481,91.6,17.226311056418027,63.48373475183104,1
2016,80,Somme,FR_80,49.941,2.319,9.325766974047175,5.84480541586248,13.180405669080624,215.0,0.0,0.4085499999999999,,,0.4085499999999999,modis,,,1,0,1,241.0,133.0,627.0,70.0,349.0,5.9,agreste_saa,4,1,247.5,8.970945358508223,54.59452871991455,91.5,16.723083164300203,60.35900240412507,0
2017,80,Somme,FR_80,49.941,2.319,9.749632497544049,6.330812890224583,13.331447441990496,496.0,0.0,0.44595,,,0.44595,modis,,,1,0,1,241.0,133.0,627.0,70.0,349.0,8.8,agreste_saa,4,1,142.7,10.941837499109878,60.30302994576782,62.8,18.395210337122315,69.61593317157427,0
2018,80,Somme,FR_80,49.941,2.319,10.087119659894327,6.479744606546044,14.00010135777117,239.5,0.0,0.39855,0.3422068898899513,,0.3422068898899513,s2,17.0,9.31384475,1,1,1,241.0,133.0,627.0,70.0,349.0,8.4,agreste_saa,1,1,181.2,10.795178114256451,65.32226121304062,41.8,19.229976338361432,70.84548701949223,0
2019,80,Somme,FR_80,49.941,2.319,10.052268671918393,7.018366748647125,13.315355834126692,406.1,0.0,0.5069,0.2272981856129798,,0.2272981856129798,s2,7.0,26.9985755,1,1,1,241.0,133.0,627.0,70.0,349.0,9.5,agreste_saa,1,1,127.8,10.122911419524662,58.66784589883408,107.3,18.39737002778032,67.16347431413463,0
2020,80,Somme,FR_80,49.941,2.319,10.522808830799654,7.175413042352697,13.944185435435434,317.1,0.0,0.43685,0.2046574115539633,,0.2046574115539633,s2,11.0,17.750618,1,1,1,241.0,133.0,627.0,70.0,349.0,9.1,agreste_saa,1,1,131.3,10.9898134204158,60.537649939679184,73.3,17.29025009061254,67.54994044247248,0
2021,80,Somme,FR_80,49.941,2.319,10.017002688172044,6.447168458781363,13.725174731182795,606.3,0.0,0.54745,0.5389715275446053,,0.5389715275446053,s2,8.0,13.859933,1,1,1,241.0,133.0,627.0,70.0,349.0,8.3,agreste_saa,1,1,316.2,8.284826762246118,52.867992831541216,471.3,17.445465949820786,59.74541218637992,0
2022,80,Somme,FR_80,49.941,2.319,10.44466845878136,7.2555555555555555,13.985138888888889,895.3,0.0,0.4105499999999999,0.1938937584502588,,0.1938937584502588,s2,11.0,22.58656975,1,1,1,241.0,133.0,627.0,70.0,349.0,9.195,agreste_saa,1,1,206.1,10.749557137782944,61.39997709691258,217.8,18.638824884792623,69.52632118293408,0
2023,80,Somme,FR_80,49.941,2.319,11.795331541218635,8.567423835125448,15.448906810035844,1057.2,0.0,0.50165,0.1174738683733051,,0.1174738683733051,s2,16.0,15.63811275,1,1,1,241.0,133.0,627.0,70.0,349.0,8.899,agreste_saa,1,1,657.1,9.8555256869773,59.13620071684588,497.4,18.700672043010755,66.9679211469534,0
2024,80,Somme,FR_80,49.941,2.319,10.140640681003584,7.348399326746101,13.216100455294004,876.0,0.0,0.49415,0.1726434021876281,,0.1726434021876281,s2,6.0,21.9704395,1,1,1,241.0,133.0,627.0,70.0,349.0,7.503,agreste_saa,1,1,886.3000000000001,11.00373357228196,58.3118100358423,299.4,16.95084229390681,66.9128853046595,0
2010,81,Tarn,FR_81,43.809,2.09,11.00141259116823,6.816948228939183,15.82401199870955,199.0,0.0,0.44265,,0.44265,0.44265,modis,,,1,0,1,286.0,285.0,429.0,71.0,414.0,5.5,agreste_saa,3,1,184.8,12.29502919341629,71.3414504293504,107.7,21.35076206971206,79.58661171967299,0
2011,81,Tarn,FR_81,43.809,2.09,14.12651182001207,9.692123036549257,19.195721568038643,116.5,0.0,0.5759000000000001,,0.5759000000000001,0.5759000000000001,modis,,,1,0,1,286.0,285.0,429.0,71.0,414.0,4.6,agreste_saa,3,1,93.8,14.62484676596316,73.07783646537989,112.6,19.737264522101366,83.3490693420922,1
2012,81,Tarn,FR_81,43.809,2.09,12.819987078758048,8.85851340690443,17.520075933715347,153.7,0.0,0.65985,,0.65985,0.65985,modis,,,1,0,1,286.0,285.0,429.0,71.0,414.0,6.0,agreste_saa,3,1,142.9,12.934546712144728,70.61060265879425,58.3,21.3473124300112,81.49826499645658,0
2013,81,Tarn,FR_81,43.809,2.09,12.18748509584096,8.33317947610532,16.766651375697673,204.2,0.0,0.5367999999999999,,0.5367999999999999,0.5367999999999999,modis,,,1,0,1,286.0,285.0,429.0,71.0,414.0,5.5,agreste_saa,3,1,206.3,11.297480554851129,66.70973266023837,98.9,20.99550990462216,75.8834614737977,0
2014,81,Tarn,FR_81,43.809,2.09,13.790844134807406,9.331304617716428,18.913335257061966,171.2,0.0,0.5061,,0.5061,0.5061,modis,,,1,0,1,286.0,285.0,429.0,71.0,414.0,5.199,agreste_saa,3,1,147.2,12.798984219756278,70.17121284678502,171.8,20.92704606014465,80.25104477955814,0
2015,81,Tarn,FR_81,43.809,2.09,12.741640594166034,8.174701269554458,18.12892319881833,85.0,0.0,0.6591,,,0.6591,modis,,,1,0,1,286.0,285.0,429.0,71.0,414.0,5.399,agreste_saa,4,1,132.2,13.542674835448162,76.50314625217857,118.6,22.984963470319634,86.59795144698376,0
2016,81,Tarn,FR_81,43.809,2.09,12.918149127105712,8.379210295842503,18.13373149807605,116.4,0.0,0.495,,,0.495,modis,,,1,0,1,286.0,285.0,429.0,71.0,414.0,5.299,agreste_saa,4,1,177.9,12.120066462889882,69.23155776002801,117.7,20.88243243243243,78.1250642535345,0
2017,81,Tarn,FR_81,43.809,2.09,11.444873480489928,7.2440865459653505,16.507308119482026,154.2,0.0,0.39685,,,0.39685,modis,,,1,0,1,286.0,285.0,429.0,71.0,414.0,5.699,agreste_saa,4,1,227.4,13.653169992079768,74.56312276997913,94.9,22.31219600725953,85.58390199075836,0
2018,81,Tarn,FR_81,43.809,2.09,13.650655169159592,9.48584813335488,18.396140287496287,158.7,0.0,0.54695,0.5445710135112086,,0.5445710135112086,s2,33.0,10.15944225,1,1,1,286.0,285.0,429.0,71.0,414.0,4.6,agreste_saa,1,1,255.0,13.015419152593791,74.84116060512939,126.8,22.40654248276492,83.8593424233112,0
2019,81,Tarn,FR_81,43.809,2.09,13.415543837882549,9.29494680851064,18.20600431699044,261.9,0.0,0.4771499999999999,0.5150950653701596,,0.5150950653701596,s2,21.0,12.337824,1,1,1,286.0,285.0,429.0,71.0,414.0,6.196,agreste_saa,1,1,146.7,12.408603529130952,72.18239584412666,67.8,22.697700523103748,82.62121163360035,0
2020,81,Tarn,FR_81,43.809,2.09,12.642261335438755,8.282171727682291,17.602464011530913,250.3,0.0,0.616,0.5581832702166577,,0.5581832702166577,s2,32.0,5.32943325,1,1,1,286.0,285.0,429.0,71.0,414.0,4.898,agreste_saa,1,1,169.0,14.2548836578514,75.33578494623656,91.7,21.35110752688172,85.46686602731764,0
2021,81,Tarn,FR_81,43.809,2.09,12.30670430107527,8.222043010752689,17.322962365591398,604.6,0.0,0.5956000000000001,0.6336357908295785,,0.6336357908295785,s2,33.0,10.85647375,1,1,1,286.0,285.0,429.0,71.0,414.0,5.0,agreste_saa,1,1,148.7,12.14578494623656,69.19587096774194,250.6,21.32764516129032,79.09264516129032,0
2022,81,Tarn,FR_81,43.809,2.09,14.629940860215054,10.224983870967742,19.842741935483872,291.9,0.0,0.48155,0.2996915493826847,,0.2996915493826847,s2,53.0,15.85337025,1,1,1,286.0,285.0,429.0,71.0,414.0,4.3,agreste_saa,1,1,291.1,14.091598566308242,80.09227956989247,124.3,24.23777419354839,90.7503440860215,0
2023,81,Tarn,FR_81,43.809,2.09,14.413225806451612,9.721069892473118,19.81732795698925,388.0,0.0,0.5405,0.2638189384060259,,0.2638189384060259,s2,56.0,2.95370225,1,1,1,286.0,285.0,429.0,71.0,414.0,5.497999999999999,agreste_saa,1,1,382.2,13.47606451612903,75.01909677419354,268.5,22.669967741935483,85.76812903225806,0
2024,81,Tarn,FR_81,43.809,2.09,12.844682795698924,9.011424731182796,17.551978494623658,388.1,0.0,0.54755,0.4081379901470497,,0.4081379901470497,s2,20.0,3.6235465,1,1,1,286.0,285.0,429.0,71.0,414.0,5.197,agreste_saa,1,1,602.3,13.304881720430108,72.34810752688172,173.5,21.93156989247312,83.77778494623655,0
2010,82,Tarn-et-Garonne,FR_82,44.063,1.156,10.760293205094394,6.493765613678902,15.81286709985235,199.0,0.0,0.4041,,0.4041,0.4041,modis,,,1,0,1,254.0,266.0,481.0,69.0,432.0,6.1,agreste_saa,3,1,184.8,12.24290604375232,70.31226685228815,107.7,20.915967908902694,78.56065394906234,0
2011,82,Tarn-et-Garonne,FR_82,44.063,1.156,13.805842806034812,8.992549488001153,19.359760950346445,116.5,0.0,0.3114,,0.3114,0.3114,modis,,,1,0,1,254.0,266.0,481.0,69.0,432.0,4.6,agreste_saa,3,1,93.8,14.516758245326416,72.40393378411342,112.6,19.457492507492507,82.46525975096425,1
2012,82,Tarn-et-Garonne,FR_82,44.063,1.156,12.61804144188002,8.38949362255989,17.617918229098734,153.7,0.0,0.359,,0.359,0.359,modis,,,1,0,1,254.0,266.0,481.0,69.0,432.0,6.1,agreste_saa,3,1,142.9,12.57768505613439,68.96305141117048,58.3,20.832835959221494,79.39872708684616,0
2013,82,Tarn-et-Garonne,FR_82,44.063,1.156,12.036078571617866,8.068319289991445,16.837809292130025,204.2,0.0,0.51475,,0.51475,0.51475,modis,,,1,0,1,254.0,266.0,481.0,69.0,432.0,5.4,agreste_saa,3,1,206.3,11.308735467943327,66.31275533452967,98.9,20.80174904162103,75.52970448707204,0
2014,82,Tarn-et-Garonne,FR_82,44.063,1.156,13.65846058630604,9.025300225213009,19.052487171634187,171.2,0.0,0.3913,,0.3913,0.3913,modis,,,1,0,1,254.0,266.0,481.0,69.0,432.0,4.899,agreste_saa,3,1,147.2,12.658880050818905,69.49795101387993,171.8,20.758988764044943,79.4946176805466,0
2015,82,Tarn-et-Garonne,FR_82,44.063,1.156,12.430949192131695,7.655758315389445,17.96895054167293,85.0,0.0,0.3728,,,0.3728,modis,,,1,0,1,254.0,266.0,481.0,69.0,432.0,5.6,agreste_saa,4,1,132.2,13.37633875811295,75.36256301780364,118.6,22.5602868852459,85.24959004483065,0
2016,82,Tarn-et-Garonne,FR_82,44.063,1.156,12.508027622594662,7.928114988218941,18.016258440266924,116.4,0.0,0.32215,,,0.32215,modis,,,1,0,1,254.0,266.0,481.0,69.0,432.0,5.4990000000000006,agreste_saa,4,1,177.9,12.029308513058512,68.14566584200102,117.7,20.476437718980307,77.04080097713614,0
2017,82,Tarn-et-Garonne,FR_82,44.063,1.156,11.352166499775771,6.8801600699222405,16.64545730264845,154.2,0.0,0.4198,,,0.4198,modis,,,1,0,1,254.0,266.0,481.0,69.0,432.0,5.699,agreste_saa,4,1,227.4,13.363295913520632,73.13042028706653,94.9,21.898914921900964,83.88771758436383,0
2018,82,Tarn-et-Garonne,FR_82,44.063,1.156,13.26944824197844,8.860676772587759,18.33259469664184,158.7,0.0,0.42945,0.1816316927917298,,0.1816316927917298,s2,21.0,9.6729145,1,1,1,254.0,266.0,481.0,69.0,432.0,4.899,agreste_saa,1,1,255.0,12.88819058212829,73.70413835954699,126.8,22.01978330658106,82.70413835954699,0
2019,82,Tarn-et-Garonne,FR_82,44.063,1.156,13.247467234797291,8.901148271638542,18.135090670930865,261.9,0.0,0.5437000000000001,0.4555190771265024,,0.4555190771265024,s2,12.0,12.131321,1,1,1,254.0,266.0,481.0,69.0,432.0,6.797,agreste_saa,1,1,146.7,12.27333997524215,71.10755079289099,67.8,22.313545653362493,81.44711123245143,0
2020,82,Tarn-et-Garonne,FR_82,44.063,1.156,12.468815710872162,7.956988598770098,17.67320839029578,250.3,0.0,0.6118000000000001,0.830118243331619,,0.830118243331619,s2,20.0,14.78000375,1,1,1,254.0,266.0,481.0,69.0,432.0,4.551,agreste_saa,1,1,169.0,14.18599373066276,74.46666082721627,91.7,20.94310386255782,84.44418891710392,0
